# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.moduleManagerBridge.load.all.modules.ms,1785876417526000000,1785876477520000000,0
jps.facet.change.listener.before.change.events.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1785876417526000000,1785876477520000000,0
workspaceModel.save.cache.to.file.ms,1785876417526000000,1785876477520000000,0
jps.app.storage.content.writer.save.component.ms,1785876417526000000,1785876477520000000,1
jps.global.get.libraries.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1785876417526000000,1785876477520000000,0
jps.save.global.entities.ms,1785876417526000000,1785876477520000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1785876417526000000,1785876477520000000,0
jps.save.changed.project.entities.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1785876417526000000,1785876477520000000,0
workspaceModel.global.apply.state.to.project.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1785876417526000000,1785876477520000000,0
jps.facet.change.listener.process.change.events.ms,1785876417526000000,1785876477520000000,0
jps.global.handle.before.change.events.ms,1785876417526000000,1785876477520000000,0
jps.global.initialize.library.bridges.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1785876417526000000,1785876477520000000,0
workspaceModel.global.updates.count,1785876417526000000,1785876477520000000,0
jps.load.initial.state.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1785876417526000000,1785876477520000000,0
jps.global.get.library.by.name.ms,1785876417526000000,1785876477520000000,0
jps.global.get.library.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1785876417526000000,1785876477520000000,0
workspaceModel.load.cache.from.file.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1785876417526000000,1785876477520000000,0
jps.app.storage.content.reader.load.component.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1785876417526000000,1785876477520000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.instances.count,1785876417526000000,1785876477520000000,0
jps.apply.loaded.storage.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1785876417526000000,1785876477520000000,0
jps.reload.project.entities.ms,1785876417526000000,1785876477520000000,0
workspaceModel.do.save.caches.ms,1785876417526000000,1785876477520000000,0
workspaceModel.orphan.listener.update.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1785876417526000000,1785876477520000000,0
jps.project.serializers.save.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.entities.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1785876417526000000,1785876477520000000,0
jps.library.entities.serializer.save.entities.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1785876417526000000,1785876477520000000,0
jps.facet.change.listener.init.bridge.ms,1785876417526000000,1785876477520000000,0
workspaceModel.global.updates.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1785876417526000000,1785876477520000000,0
jps.load.project.to.empty.storage.ms,1785876417526000000,1785876477520000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1785876417526000000,1785876477520000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1785876417526000000,1785876477520000000,0
jps.library.entities.serializer.load.entities.ms,1785876417526000000,1785876477520000000,0
workspaceModel.load.cache.metadata.from.file.ms,1785876417526000000,1785876477520000000,0
jps.global.handle.changed.events.ms,1785876417526000000,1785876477520000000,0
jps.artifact.entities.serializer.save.entities.ms,1785876417526000000,1785876477520000000,0
JVM.totalCpuTimeMs,1785876417526000000,1785876477520000000,17340
JVM.totalDirectByteBuffersBytes,1785876417526000000,1785876477520000000,630378497
JVM.totalTimeAtSafepointsMs,1785876417526000000,1785876477520000000,55
JVM.GC.collectionTimesMs,1785876417526000000,1785876477520000000,54
JVM.usedNativeBytes,1785876417526000000,1785876477520000000,460488896
MEM.fileMappingsRamBytes,1785876417526000000,1785876477520000000,701759488
JVM.totalTimeToSafepointsMs,1785876417526000000,1785876477520000000,1
JVM.committedHeapBytes,1785876417526000000,1785876477520000000,629145600
MEM.ramBytes,1785876417526000000,1785876477520000000,2594304000
MEM.ramPlusSwapMinusFileMappingsBytes,1785876417526000000,1785876477520000000,1892474880
JVM.GC.collections,1785876417526000000,1785876477520000000,10
JVM.maxHeapBytes,1785876417526000000,1785876477520000000,2147483648
JVM.totalSafepointCount,1785876417526000000,1785876477520000000,10
JVM.threadCount,1785876417526000000,1785876477520000000,134
OS.loadAverage,1785876417526000000,1785876477520000000,2.310546875
JVM.maxThreadCount,1785876417526000000,1785876477520000000,134
MEM.ramMinusFileMappingsBytes,1785876417526000000,1785876477520000000,1892474880
JVM.totalBytesAllocated,1785876417526000000,1785876477520000000,936452152
JVM.usedHeapBytes,1785876417526000000,1785876477520000000,521382232
JVM.newThreadsCount,1785876417526000000,1785876477520000000,33
LowMemory.gcOverloaded,1785876417526000000,1785876477520000000,0
parser.Flow.JS.time.ns,1785876417526000000,1785876477520000000,200920994
parser.FTree.time.ns,1785876417526000000,1785876477520000000,50468895
parser.JSON.time.ns,1785876417526000000,1785876477520000000,24
DiskQueryRelay.tasksRequested,1785876417526000000,1785876477520000000,556
lexer.FTree.time.ns,1785876417526000000,1785876477520000000,1566130
lexer.JSON.size.bytes,1785876417526000000,1785876477520000000,1220
writeAction.count,1785876417526000000,1785876477520000000,6
writeAction.median.wait.ms,1785876417526000000,1785876477520000000,0
lexer.JSON.time.ns,1785876417526000000,1785876477520000000,18532145
DiskQueryRelay.tasksExecuted,1785876417526000000,1785876477520000000,553
parser.FTree.size.bytes,1785876417526000000,1785876477520000000,31
lexer.Flow.JS.time.ns,1785876417526000000,1785876477520000000,20295269
lexer.Flow.JS.size.bytes,1785876417526000000,1785876477520000000,18429
writeAction.wait.ms,1785876417526000000,1785876477520000000,5
parser.Flow.JS.size.bytes,1785876417526000000,1785876477520000000,18429
DiskQueryRelay.taskWaitingTotalTimeUs,1785876417526000000,1785876477520000000,214681
DiskQueryRelay.taskExecutionTotalTimeUs,1785876417526000000,1785876477520000000,118315
lexer.FTree.size.bytes,1785876417526000000,1785876477520000000,31
parser.JSON.size.bytes,1785876417526000000,1785876477520000000,1220
LowMemory.gcLoad,1785876417526000000,1785876477520000000,0.0
writeAction.max.wait.ms,1785876417526000000,1785876477520000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1785876417526000000,1785876477520000000,0
FilePageCache.capacityInBytes,1785876417526000000,1785876477520000000,629145600
DirectByteBufferAllocator.reclaimed,1785876417526000000,1785876477520000000,134
FilePageCache.maxCacheSizeInBytes,1785876417526000000,1785876477520000000,629153792
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1785876417526000000,1785876477520000000,7681
MappedFileStorage.totalBytesMapped,1785876417526000000,1785876477520000000,258211840
MappedFileStorage.totalPagesMapped,1785876417526000000,1785876477520000000,15
FilePageCache.totalPageStoresUs,1785876417526000000,1785876477520000000,8363
DirectByteBufferAllocator.misses,1785876417526000000,1785876477520000000,0
FilePageCache.WAL.entriesFlushedOnForce,1785876417526000000,1785876477520000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1785876417526000000,1785876477520000000,134
FilePageCache.totalPageDisposalsUs,1785876417526000000,1785876477520000000,7
StorageLockContext.competingThreads.avg,1785876417526000000,1785876477520000000,0.0
FilePageCache.WAL.entriesFlushedOnRead,1785876417526000000,1785876477520000000,44
DirectByteBufferAllocator.disposed,1785876417526000000,1785876477520000000,0
FilePageCache.WAL.bytesQueued,1785876417526000000,1785876477520000000,1751765
FilePageCache.pageLoads,1785876417526000000,1785876477520000000,0
FilePageCache.WAL.entriesFlushed,1785876417526000000,1785876477520000000,215
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1785876417526000000,1785876477520000000,10780
FilePageCache.pageFastCacheHits,1785876417526000000,1785876477520000000,39502
StreamlinedBlobStorage.recordsAllocated,1785876417526000000,1785876477520000000,154
MappedFileStorage.totalTimeSpentOnMappingUs,1785876417526000000,1785876477520000000,90461
FilePageCache.WAL.flushesForcedByOverflow,1785876417526000000,1785876477520000000,0
StorageLockContext.competingThreads.max,1785876417526000000,1785876477520000000,0
FilePageCache.uncachedFileAccess,1785876417526000000,1785876477520000000,319
FilePageCache.totalPageLoadsUs,1785876417526000000,1785876477520000000,10181
DirectByteBufferAllocator.hits,1785876417526000000,1785876477520000000,134
FilePageCache.WAL.entriesFlushedOnClose,1785876417526000000,1785876477520000000,0
FilePageCache.pageHits,1785876417526000000,1785876477520000000,0
FilePageCache.totalBytesStored,1785876417526000000,1785876477520000000,2092480
FilePageCache.WAL.entriesFlushedOnTruncate,1785876417526000000,1785876477520000000,0
FilePageCache.maxRegisteredFiles,1785876417526000000,1785876477520000000,1787
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1785876417526000000,1785876477520000000,0
FilePageCache.disposedBuffers,1785876417526000000,1785876477520000000,134
MappedFileStorage.storages,1785876417526000000,1785876477520000000,15
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1785876417526000000,1785876477520000000,2105344
StreamlinedBlobStorage.recordsRelocated,1785876417526000000,1785876477520000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1785876417526000000,1785876477520000000,630210560
StreamlinedBlobStorage.recordsDeleted,1785876417526000000,1785876477520000000,0
StorageLockContext.competingThreads.90P,1785876417526000000,1785876477520000000,0
AWTEventQueue.eventsDispatched,1785876417526000000,1785876477520000000,0
AWTEventQueue.dispatchTimeTotalNS,1785876417526000000,1785876477520000000,2360059895
AWTEventQueue.dispatchTimeMaxNs,1785876417526000000,1785876477520000000,0
FlushQueue.executionTime90PNs,1785876417526000000,1785876477520000000,0
NonBlockingReadAction.failedExecutionTimeUs,1785876417526000000,1785876477520000000,0
ReadAction.executionsCount,1785876417526000000,1785876477520000000,4789
AWTEventQueue.dispatchTimeAvgNs,1785876417526000000,1785876477520000000,0.0
FlushQueue.queueSizeAvg,1785876417526000000,1785876477520000000,0.0
FlushQueue.tasksExecuted,1785876417526000000,1785876477520000000,0
FlushQueue.waitingTime90PNs,1785876417526000000,1785876477520000000,0
FlushQueue.executionTimeAvgNs,1785876417526000000,1785876477520000000,0.0
FlushQueue.queueSizeMax,1785876417526000000,1785876477520000000,0
FlushQueue.waitingTimeMaxNs,1785876417526000000,1785876477520000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1785876417526000000,1785876477520000000,176571
WriteAction.executionsCount,1785876417526000000,1785876477520000000,6
NonBlockingReadAction.failedExecutionsCount,1785876417526000000,1785876477520000000,0
FlushQueue.queueSize90P,1785876417526000000,1785876477520000000,0
FlushQueue.waitingTimeAvgNs,1785876417526000000,1785876477520000000,0.0
FlushQueue.executionTimeMaxNs,1785876417526000000,1785876477520000000,0
NonBlockingReadAction.finalizedExecutionsCount,1785876417526000000,1785876477520000000,26
AWTEventQueue.dispatchTime90PNs,1785876417526000000,1785876477520000000,0
Indexes.allKeys.lookups,1785876477520000000,1785876479913000000,0
Indexes.stubs.lookupDurationMaxMs,1785876477520000000,1785876479913000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1785876477520000000,1785876479913000000,0
Indexing.cache.totalCacheMisses,1785876477520000000,1785876479913000000,0
Indexes.stubs.lookupDuration90PMs,1785876477520000000,1785876479913000000,0.0
Indexes.allKeys.lookupDuration90PMs,1785876477520000000,1785876479913000000,0.0
Indexes.entries.lookupDurationAvgMs,1785876477520000000,1785876479913000000,0.0
Indexing.writesQueuedMin,1785876477520000000,1785876479913000000,9223372036854775807
Indexing.writer_3.totalTimeSpentWritingMs,1785876477520000000,1785876479913000000,0
Indexes.entries.lookups,1785876477520000000,1785876479913000000,0
Indexing.cache.totalCacheEvicted,1785876477520000000,1785876479913000000,13
Indexes.stubs.lookups,1785876477520000000,1785876479913000000,0
Indexing.totalTimeIndexersSleptMs,1785876477520000000,1785876479913000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1785876477520000000,1785876479913000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1785876477520000000,1785876479913000000,0
Indexes.entries.lookupDuration90PMs,1785876477520000000,1785876479913000000,0.0
Indexing.cache.totalCacheAccesses,1785876477520000000,1785876479913000000,0
Indexing.writesQueuedMax,1785876477520000000,1785876479913000000,0
Indexes.entries.lookupDurationMaxMs,1785876477520000000,1785876479913000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1785876477520000000,1785876479913000000,0.0
Indexes.stubs.lookupDurationAvgMs,1785876477520000000,1785876479913000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1785876477520000000,1785876479913000000,0.0
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1785876477520000000,1785876479913000000,0
VFS.ContentWriter.totalTasksExecutedAsync,1785876477520000000,1785876479913000000,0
VFS.ContentWriter.totalTasksExecutedSync,1785876477520000000,1785876479913000000,0
VFS.ContentWriter.totalFlushes,1785876477520000000,1785876479913000000,0
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1785876477520000000,1785876479913000000,0
workspaceModel.on.before.changed.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.instances.count,1785876477520000000,1785876479913000000,0
workspaceModel.update.unloaded.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValue.from.cache.count,1785876477520000000,1785876479913000000,6
workspaceModel.full.replace.project.model.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.init.ms,1785876477520000000,1785876479913000000,0
workspaceModel.updates.count,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1785876477520000000,1785876479913000000,0
workspaceModel.to.snapshot.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValue.total.get.count,1785876477520000000,1785876479913000000,7
workspaceModel.on.changed.ms,1785876477520000000,1785876479913000000,0
workspaceModel.non.incremental.contributors.exclude.roots.computation.time.ms,1785876477520000000,1785876479913000000,0
workspaceModel.updates.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValue.clear.count,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValueWithParameters.clear.count,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1785876477520000000,1785876479913000000,0
workspaceModel.collect.changes.ms,1785876477520000000,1785876479913000000,0
workspaceModel.non.incremental.contributors.total.update.time.ms,1785876477520000000,1785876479913000000,0
workspaceModel.replace.project.model.ms,1785876477520000000,1785876479913000000,0
workspaceModel.updates.precise.ms,1785876477520000000,1785876479913000000,0
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1785876477520000000,1785876479913000000,0
workspaceModel.init.bridges.ms,1785876477520000000,1785876479913000000,0
workspaceModel.initializing.ms,1785876477520000000,1785876479913000000,0
workspaceModel.check.recursive.update.ms,1785876477520000000,1785876479913000000,0
workspaceModel.cachedValue.calculated.count,1785876477520000000,1785876479913000000,1
workspaceModel.loading.from.cache.ms,1785876477520000000,1785876479913000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1785876477520000000,1785876479913000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1785876477520000000,1785876479913000000,0
workspaceModel.pre.handlers.ms,1785876477520000000,1785876479913000000,0
workspaceModel.loading.total.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.commit.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1785876477520000000,1785876479913000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1785876477520000000,1785876479913000000,0
cacheStateStorage.get.duration,1785876477520000000,1785876479913000000,0
cacheStateStorage.set.counter,1785876477520000000,1785876479913000000,0
cacheStateStorage.get.counter,1785876477520000000,1785876479913000000,0
cacheStateStorage.set.duration,1785876477520000000,1785876479913000000,0
jps.artifact.entities.serializer.load.entities.ms,1785876477520000000,1785876479913000000,0
jps.global.initialize.library.bridges.after.loading.ms,1785876477520000000,1785876479913000000,0
jps.storage.jps.conf.reader.load.component.ms,1785876477520000000,1785876479913000000,0
jps.project.serializers.load.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1785876477520000000,1785876479913000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1785876477520000000,1785876479913000000,0
workspaceModel.sync.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1785876477520000000,1785876479913000000,0
jps.facet.change.listener.before.change.events.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1785876477520000000,1785876479913000000,0
workspaceModel.save.cache.to.file.ms,1785876477520000000,1785876479913000000,0
jps.app.storage.content.writer.save.component.ms,1785876477520000000,1785876479913000000,0
jps.global.get.libraries.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1785876477520000000,1785876479913000000,0
jps.save.global.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1785876477520000000,1785876479913000000,0
jps.save.changed.project.entities.ms,1785876477520000000,1785876479913000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1785876477520000000,1785876479913000000,0
workspaceModel.global.apply.state.to.project.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1785876477520000000,1785876479913000000,0
jps.facet.change.listener.process.change.events.ms,1785876477520000000,1785876479913000000,0
jps.global.handle.before.change.events.ms,1785876477520000000,1785876479913000000,0
jps.global.initialize.library.bridges.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1785876477520000000,1785876479913000000,0
workspaceModel.global.updates.count,1785876477520000000,1785876479913000000,0
jps.load.initial.state.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1785876477520000000,1785876479913000000,0
jps.global.get.library.by.name.ms,1785876477520000000,1785876479913000000,0
jps.global.get.library.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1785876477520000000,1785876479913000000,0
workspaceModel.load.cache.from.file.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1785876477520000000,1785876479913000000,0
jps.app.storage.content.reader.load.component.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1785876477520000000,1785876479913000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.instances.count,1785876477520000000,1785876479913000000,0
jps.apply.loaded.storage.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1785876477520000000,1785876479913000000,0
jps.reload.project.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.do.save.caches.ms,1785876477520000000,1785876479913000000,0
workspaceModel.orphan.listener.update.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1785876477520000000,1785876479913000000,0
jps.project.serializers.save.ms,1785876477520000000,1785876479913000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1785876477520000000,1785876479913000000,0
jps.library.entities.serializer.save.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1785876477520000000,1785876479913000000,0
jps.facet.change.listener.init.bridge.ms,1785876477520000000,1785876479913000000,0
workspaceModel.global.updates.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1785876477520000000,1785876479913000000,0
jps.load.project.to.empty.storage.ms,1785876477520000000,1785876479913000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1785876477520000000,1785876479913000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1785876477520000000,1785876479913000000,0
jps.library.entities.serializer.load.entities.ms,1785876477520000000,1785876479913000000,0
workspaceModel.load.cache.metadata.from.file.ms,1785876477520000000,1785876479913000000,0
jps.global.handle.changed.events.ms,1785876477520000000,1785876479913000000,0
jps.artifact.entities.serializer.save.entities.ms,1785876477520000000,1785876479913000000,0
JVM.totalCpuTimeMs,1785876477520000000,1785876479913000000,1130
JVM.totalDirectByteBuffersBytes,1785876477520000000,1785876479913000000,42127361
JVM.totalTimeAtSafepointsMs,1785876477520000000,1785876479913000000,6
JVM.GC.collectionTimesMs,1785876477520000000,1785876479913000000,5
JVM.usedNativeBytes,1785876477520000000,1785876479913000000,469440000
MEM.fileMappingsRamBytes,1785876477520000000,1785876479913000000,703430656
JVM.totalTimeToSafepointsMs,1785876477520000000,1785876479913000000,0
JVM.committedHeapBytes,1785876477520000000,1785876479913000000,629145600
MEM.ramBytes,1785876477520000000,1785876479913000000,2604425216
MEM.ramPlusSwapMinusFileMappingsBytes,1785876477520000000,1785876479913000000,1900924928
JVM.GC.collections,1785876477520000000,1785876479913000000,1
JVM.maxHeapBytes,1785876477520000000,1785876479913000000,2147483648
JVM.totalSafepointCount,1785876477520000000,1785876479913000000,1
JVM.threadCount,1785876477520000000,1785876479913000000,125
OS.loadAverage,1785876477520000000,1785876479913000000,2.310546875
JVM.maxThreadCount,1785876477520000000,1785876479913000000,138
MEM.ramMinusFileMappingsBytes,1785876477520000000,1785876479913000000,1900924928
JVM.totalBytesAllocated,1785876477520000000,1785876479913000000,49653208
JVM.usedHeapBytes,1785876477520000000,1785876479913000000,366558384
JVM.newThreadsCount,1785876477520000000,1785876479913000000,9
LowMemory.gcOverloaded,1785876477520000000,1785876479913000000,0
writeAction.count,1785876477520000000,1785876479913000000,6
writeAction.median.wait.ms,1785876477520000000,1785876479913000000,0
writeAction.wait.ms,1785876477520000000,1785876479913000000,0
LowMemory.gcLoad,1785876477520000000,1785876479913000000,0.0
writeAction.max.wait.ms,1785876477520000000,1785876479913000000,13
FileChannelInterruptsRetryer.totalRetriedAttempts,1785876477520000000,1785876479913000000,0
FilePageCache.capacityInBytes,1785876477520000000,1785876479913000000,629145600
DirectByteBufferAllocator.reclaimed,1785876477520000000,1785876479913000000,41
FilePageCache.maxCacheSizeInBytes,1785876477520000000,1785876479913000000,629153792
FilePageCache.totalPageStoresUs,1785876477520000000,1785876479913000000,167
DirectByteBufferAllocator.misses,1785876477520000000,1785876479913000000,0
FilePageCache.WAL.entriesFlushedOnForce,1785876477520000000,1785876479913000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1785876477520000000,1785876479913000000,0
FilePageCache.totalPageDisposalsUs,1785876477520000000,1785876479913000000,1
StorageLockContext.competingThreads.avg,1785876477520000000,1785876479913000000,0.0
FilePageCache.WAL.entriesFlushedOnRead,1785876477520000000,1785876479913000000,0
DirectByteBufferAllocator.disposed,1785876477520000000,1785876479913000000,561
FilePageCache.WAL.bytesQueued,1785876477520000000,1785876479913000000,0
FilePageCache.pageLoads,1785876477520000000,1785876479913000000,2
FilePageCache.WAL.entriesFlushed,1785876477520000000,1785876479913000000,0
FilePageCache.pageFastCacheHits,1785876477520000000,1785876479913000000,75
FilePageCache.WAL.flushesForcedByOverflow,1785876477520000000,1785876479913000000,0
StorageLockContext.competingThreads.max,1785876477520000000,1785876479913000000,0
FilePageCache.uncachedFileAccess,1785876477520000000,1785876479913000000,11
FilePageCache.totalPageLoadsUs,1785876477520000000,1785876479913000000,124
DirectByteBufferAllocator.hits,1785876477520000000,1785876479913000000,2
FilePageCache.WAL.entriesFlushedOnClose,1785876477520000000,1785876479913000000,0
FilePageCache.pageHits,1785876477520000000,1785876479913000000,0
FilePageCache.totalBytesStored,1785876477520000000,1785876479913000000,33538
FilePageCache.WAL.entriesFlushedOnTruncate,1785876477520000000,1785876479913000000,0
FilePageCache.maxRegisteredFiles,1785876477520000000,1785876479913000000,1787
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1785876477520000000,1785876479913000000,0
FilePageCache.disposedBuffers,1785876477520000000,1785876479913000000,602
